match_id,t1,t2,winner,t1_ban1,t1_ban2,t2_ban1,t2_ban2,t1_pick,t2_pick,remaining,t1_mapwins,t2_mapwins,net_h2h,t1_past,t2_past,odds,date
159488,6094,908,False,4,0,1,3,7,5,2,1,2,-1,-1,-1,0.4285714285714286,2022-12-15
161212,1001,474,False,3,4,2,1,0,5,7,0,2,1,0,-1,0.45945945945945954,2022-12-09
278907,731,11981,True,2,6,9,4,0,8,1,2,0,4,2,0,0.7247899159663865,2023-10-14
99589,3531,2593,False,2,8,3,1,5,0,4,0,2,-1,1,-4,0.2857142857142857,2022-05-28
248278,2593,1184,True,3,6,7,0,4,8,1,2,0,3,6,-1,0.9434801958166443,2023-08-18
72068,6199,4150,False,3,0,2,5,1,4,8,1,2,-4,1,-2,0.5901639344262295,2022-02-24
167637,2934,277,False,1,7,2,5,3,4,0,0,2,-2,9,9,0.44134078212290506,2023-01-29
312767,1120,624,True,6,0,2,5,1,9,8,2,1,-4,4,0,0.49642769154964284,2024-03-15
156681,1184,4572,True,3,2,5,7,0,1,4,2,0,5,4,-1,0.9433962264150942,2022-11-21
105831,6094,5443,False,0,4,3,8,2,1,5,0,2,-3,5,8,0.3902439024390244,2022-06-06
51284,198,2593,False,0,1,2,2,4,5,3,1,2,,7,0,0.525682814431831,2021-12-03
247088,5248,1184,True,3,8,4,6,1,7,0,2,0,2,1,-3,0.7547277284119389,2023-08-08
183811,1034,2406,True,6,8,0,3,4,1,7,2,1,,4,0,0.6277056277056277,2023-05-08
103223,6199,878,True,3,2,5,4,8,0,1,2,0,0,5,7,0.7633587786259541,2022-05-28
285019,11985,1120,True,0,1,2,4,9,6,8,2,0,-6,0,6,0.15264030159264957,2023-11-24
186424,1120,731,True,3,8,4,5,0,6,7,2,0,8,4,2,0.9663865546218486,2023-03-29
247102,4915,8185,False,7,3,4,0,8,1,6,1,2,,1,-4,0.41607082056520256,2023-08-07
104970,278,6793,False,3,0,1,4,5,2,8,1,2,,5,3,,2022-06-04
297254,6199,17,False,8,1,0,9,2,6,5,1,2,1,5,1,0.4590787434849979,2024-02-22
97439,277,205,True,5,4,3,1,8,2,0,2,0,,6,4,,2022-05-14
112330,8185,628,False,8,5,2,4,3,0,1,0,2,1,6,1,0.5515695067264574,2022-07-18
353179,2406,120,True,1,6,9,8,5,4,0,2,0,-1,-8,2,0.16107990438132191,2024-06-23
279103,731,11328,False,9,0,1,2,8,6,4,0,2,0,3,-2,0.317016317016317,2023-10-23
167371,2359,2059,True,5,6,8,3,7,4,0,2,0,,8,0,0.7169287696577245,2023-02-25
108235,2406,4894,False,4,0,3,1,2,5,8,1,2,-4,2,0,0.5327102803738317,2022-06-21
296732,8185,8304,True,6,9,1,5,8,0,2,2,0,6,-3,1,0.8134920634920635,2024-02-20
51266,3531,4894,True,0,3,4,8,5,1,2,2,1,,6,3,0.8698283034566221,2021-12-05
99721,8127,642,True,5,2,4,1,0,8,3,2,0,,7,4,0.7936507936507936,2022-06-12
278900,804,12010,False,9,4,2,1,8,6,0,0,2,-3,5,5,0.1734972677595628,2023-10-12
295619,11058,2355,True,1,2,6,0,8,9,5,2,0,1,-3,-8,0.5689304108276441,2024-02-25
123042,6387,6199,True,4,8,3,2,5,1,0,2,0,2,3,1,0.6578947368421053,2022-08-04
130683,8127,533,True,2,5,1,3,0,4,7,2,1,3,0,2,0.6802721088435374,2022-09-12
112734,4462,1120,False,5,0,1,4,3,8,2,1,2,-1,-2,6,0.14529914529914523,2022-07-05
314623,1034,6961,True,5,6,8,1,2,9,0,2,0,-2,3,0,0.6781609195402298,2024-04-06
183796,7386,2,False,0,4,5,8,3,7,6,0,2,,-3,-5,0.3173345759552656,2023-04-23
159027,2059,6313,True,1,7,4,5,3,2,0,2,0,,6,2,0.6896551724137931,2022-11-26
191765,11328,1211,True,4,0,5,3,7,6,8,2,0,,7,1,0.8658170914542729,2023-04-11
76242,7397,8309,True,8,5,1,2,0,4,3,2,0,,5,0,0.8474576271186441,2022-03-25
314317,17,8185,False,6,2,9,5,1,0,8,1,2,0,3,5,0.5924780281828448,2024-04-20
193447,2988,277,True,5,8,6,7,3,4,0,2,0,3,4,5,0.22650520910735425,2023-04-21
183776,6961,7386,True,7,0,3,5,6,8,4,2,1,,5,-2,0.9175084175084174,2023-04-02
220298,8185,5248,False,6,8,1,4,0,3,7,0,2,,1,2,0.4660654959658282,2023-06-12
101881,8185,8099,True,2,3,5,4,8,0,1,2,0,,10,-7,0.9259259259259258,2022-06-11
319774,12685,12010,True,0,9,5,6,2,8,1,2,1,1,4,2,0.6062610229276896,2024-04-13
284656,4050,8304,True,9,0,8,1,2,6,4,2,1,,3,4,0.49390243902439024,2023-11-24
107527,628,3531,True,3,8,1,0,5,4,2,2,1,-3,3,-1,0.6097560975609756,2022-06-19
191768,1120,11328,True,4,3,5,8,0,6,7,2,1,,9,10,0.7221063607924922,2023-04-12
204420,9052,1224,False,7,0,4,6,3,8,1,1,2,0,5,1,0.40828402366863903,2023-05-13
99597,6882,2593,False,2,3,5,0,8,1,4,0,2,,-1,1,0.14529914529914523,2022-06-05
72636,908,6094,False,4,8,3,1,5,0,2,0,2,2,-2,0,,2022-03-06
213200,1184,2059,True,7,1,3,0,8,4,6,2,1,1,3,-4,0.5762543467461501,2023-05-25
69012,1209,2593,False,2,3,5,0,4,1,8,1,2,-2,5,6,0.36305732484076436,2022-03-16
106915,2032,6199,False,1,4,8,3,5,2,0,0,2,2,9,5,0.46524064171123003,2022-06-24
51283,2593,188,True,0,4,2,1,8,5,3,2,1,,-2,6,0.45777591973244147,2021-12-01
94324,1615,1034,False,0,5,8,2,1,3,4,0,2,-2,4,4,0.3975903614457831,2022-04-30
286642,2,624,True,6,8,1,0,9,2,4,2,1,,7,2,0.41992696922274386,2023-12-05
359603,14137,13576,False,2,8,1,9,5,6,0,0,2,3,-3,-3,0.4916344916344917,2024-06-15
99590,397,8326,False,1,8,4,5,3,2,0,0,2,-4,0,-2,0.19354838709677413,2022-05-29
99079,581,7386,False,8,4,5,2,0,1,3,1,2,,-2,5,0.4117647058823529,2022-06-04
130632,8185,2406,True,7,1,5,2,0,4,3,2,0,,1,3,0.8620689655172414,2022-09-02
123862,4894,724,True,4,8,2,5,1,3,0,2,0,,2,-3,0.7518796992481203,2022-08-07
289450,2406,2059,False,9,4,1,8,2,6,0,0,2,,1,1,0.530008826125331,2023-12-15
130687,474,2593,False,3,5,2,7,4,1,0,0,2,1,2,-1,0.48453608247422675,2022-09-11
161201,188,6882,False,2,5,4,3,1,0,7,1,2,,1,0,0.8430141287284144,2022-12-09
184061,397,1184,False,0,1,6,3,7,4,8,0,2,-6,1,-2,0.3253066787823716,2023-05-19
314346,8304,878,True,1,4,8,9,0,6,5,2,1,-1,1,0,0.4741821752131031,2024-06-22
318923,8877,12694,True,1,6,0,2,5,8,9,2,0,,0,5,0.7846153846153846,2024-04-12
161202,2059,2355,True,3,5,1,0,4,7,2,2,0,,2,-2,0.6896551724137931,2022-12-09
167365,2059,918,True,5,3,0,4,7,8,6,2,1,,1,-1,0.8264462809917356,2023-02-23
173220,474,1184,True,3,4,7,5,6,8,0,2,1,3,-4,-1,0.661358395335683,2023-03-30
160008,7386,4894,True,7,5,2,4,0,1,3,2,0,0,2,-1,0.7299270072992701,2022-12-04
51269,4894,2112,False,1,8,0,3,4,5,2,0,2,,0,-3,0.7903416508067671,2021-12-06
298692,13576,14137,False,2,0,9,5,6,1,8,0,2,,-2,1,0.678965268473668,2024-02-23
168991,6675,11329,True,2,4,5,3,7,1,0,2,0,,2,1,0.819672131147541,2023-02-08
298696,14137,13576,True,2,0,9,8,1,5,6,2,1,2,3,-5,0.48935151950227324,2024-02-26
279097,12010,1120,False,9,1,0,4,8,2,6,0,2,-11,9,2,0.10225442834138487,2023-10-22
184468,14,624,False,5,0,4,8,7,3,6,0,2,,-2,-1,0.4034090909090909,2023-04-08
111520,1224,6094,False,1,0,4,5,8,3,2,0,2,2,-4,-3,0.4285714285714286,2022-07-03
103103,8904,918,True,5,1,8,3,0,2,4,2,1,,5,3,0.5714285714285714,2022-06-01
183803,188,2,True,8,1,7,0,6,3,4,2,0,-4,6,-1,0.4856199905704856,2023-04-30
184514,14,17,True,8,4,7,1,3,0,6,2,1,-1,4,-8,0.717076179705973,2023-05-19
359611,12064,12010,False,9,5,4,6,8,1,0,1,2,,-1,-1,0.305019305019305,2024-06-23
69997,4762,1184,False,0,2,3,4,5,8,1,1,2,2,2,1,0.3103120243531203,2022-02-15
49486,1034,4940,False,1,8,4,3,5,0,2,0,2,,8,5,0.6178816816117386,2021-11-14
282933,2,10725,True,2,8,0,1,4,9,6,2,0,1,4,5,0.5340909090909092,2023-11-03
72347,5443,731,True,0,3,2,1,4,5,8,2,0,,1,0,,2022-02-22
282936,2,11058,True,6,0,1,8,9,4,2,2,0,1,-2,-5,0.5363819384526891,2023-11-02
76244,7397,466,True,5,3,2,1,8,4,0,2,1,2,5,5,0.7753801767145518,2022-03-26
184498,5448,17,True,1,8,7,6,0,4,3,2,1,2,-2,-5,0.5477729885057472,2023-05-14
337410,2359,120,False,6,2,8,0,1,9,5,1,2,0,5,7,0.5452196382428941,2024-05-09
106920,624,6199,True,3,4,2,8,0,1,5,2,0,,9,5,0.6622516556291391,2022-06-25
169004,11058,11836,False,8,5,6,7,3,4,0,0,2,,4,-1,0.7963340122199593,2023-03-09
318930,474,1001,False,2,5,8,0,1,9,6,0,2,3,-1,-3,0.4576719576719576,2024-04-24
348462,11328,1001,False,0,2,8,1,9,6,5,1,2,,2,4,0.32165194996320823,2024-05-27
121827,1184,2059,False,3,1,5,2,0,4,8,0,2,,10,6,0.4708994708994708,2022-08-02
248276,624,5248,True,3,4,8,6,1,0,7,2,1,-1,6,4,0.5833333333333333,2023-08-24
183949,4915,1001,True,3,4,5,8,6,7,0,2,1,,0,-6,0.8735123588648155,2023-04-12
314306,918,8185,False,1,9,5,8,0,6,2,0,2,-2,-3,2,0.08249158249158256,2024-04-08
69015,628,474,True,3,5,8,1,0,4,2,2,0,6,7,1,0.3484320557491289,2022-03-12
70072,642,188,False,3,2,0,8,4,1,5,0,2,1,-3,7,0.13043478260869557,2022-03-05
184482,14,278,True,4,0,1,7,6,8,3,2,1,,1,-9,0.9216785592932382,2023-04-29
186435,11328,5443,True,3,8,5,0,4,7,6,2,0,,4,1,0.7352941176470588,2023-04-01
112322,2359,8185,False,8,1,3,5,2,0,4,1,2,,7,10,0.13043478260869557,2022-07-15
314314,918,8304,False,1,9,8,0,2,5,6,1,2,2,-6,-3,0.22962962962962963,2024-04-15
164038,6387,10979,True,1,3,4,2,7,0,5,2,0,,5,7,0.9523809523809523,2023-02-02
314648,2355,120,True,1,0,6,5,2,9,8,2,1,-1,5,0,0.511816163990077,2024-04-29
112740,6094,4462,True,5,0,8,4,3,1,2,2,0,1,2,-1,0.78125,2022-07-06
295605,1034,2406,True,9,6,1,5,2,0,8,2,0,3,-2,-2,0.9049959049959049,2024-02-16
167358,8185,188,True,6,8,3,0,4,7,5,2,1,,7,5,0.45248868778280543,2023-02-18
130635,2406,2593,False,7,1,0,3,2,5,4,1,2,,2,-1,0.8307952622673435,2022-09-05
284215,14137,13564,True,1,0,2,4,6,9,8,2,1,2,3,-1,0.8064516129032259,2023-11-09
204430,11985,11981,False,1,3,7,0,6,8,4,0,2,1,0,-2,,2023-05-14
312797,1120,17,False,6,0,1,9,8,5,2,1,2,,4,8,0.35459693537641573,2024-03-16
155923,6387,7031,True,0,1,3,2,5,4,7,2,0,1,3,2,0.970873786407767,2022-11-14
189053,188,5248,False,8,7,6,4,1,3,0,0,2,6,9,4,0.7359988854834216,2023-05-24
69912,918,8027,True,3,4,8,5,2,1,0,2,0,,3,1,,2022-02-11
67320,337,6675,False,1,5,2,3,0,4,8,1,2,,0,9,0.6632996632996633,2022-01-28
72354,1120,4460,True,8,5,0,3,1,4,2,2,0,2,3,-2,0.9090909090909091,2022-02-24
284223,13556,11981,False,9,1,2,4,8,6,0,1,2,,2,2,0.5515695067264574,2023-11-07
94326,2,337,False,5,8,3,2,1,0,4,1,2,11,-2,4,0.6047430830039525,2022-04-30
99586,474,1209,False,2,1,0,4,8,5,3,1,2,6,3,-2,0.6710526315789473,2022-05-27
173214,2593,2304,True,7,6,3,4,5,8,0,2,0,0,10,4,0.8233938736785037,2023-03-27
279109,1837,11985,False,9,1,0,2,4,6,8,1,2,0,7,-3,0.5633187772925764,2023-10-27
193438,277,6869,True,5,7,6,8,4,0,3,2,0,6,6,-2,0.9524673439767779,2023-04-14
102375,2917,918,True,5,1,2,3,8,0,4,2,0,-3,3,7,0.4048582995951417,2022-05-22
167351,11328,8877,False,5,8,0,3,6,4,7,1,2,,0,-3,0.180327868852459,2023-02-14
102091,6798,5448,False,0,3,8,5,4,2,1,0,2,-4,1,-2,0.00990099009900991,2022-05-22
166335,2,106,False,0,6,7,8,5,3,4,0,2,2,1,2,0.7890295358649789,2023-01-15
97204,120,6461,True,3,5,0,1,8,2,4,2,0,1,5,6,,2022-05-07
359604,1119,731,True,6,2,0,1,5,9,8,2,0,,-3,-1,0.6099369670003707,2024-06-16
130686,628,2359,True,3,7,4,2,0,5,1,2,0,,2,2,0.6802721088435374,2022-09-11
102785,878,6389,True,8,2,3,4,5,1,0,2,0,-2,4,-2,0.5181347150259068,2022-05-26
184470,8304,8185,False,6,5,4,3,7,8,0,0,2,-4,0,5,0.4410840028681216,2023-04-09
248273,5248,1120,True,3,6,4,1,8,0,7,2,1,,1,6,0.6140747438215792,2023-08-17
286646,8185,624,False,9,8,1,4,2,6,0,0,2,-2,-2,1,0.36376043673731534,2023-12-07
283098,8185,120,True,9,8,4,1,0,6,2,2,0,2,1,-1,0.7378472222222222,2023-11-04
204426,1211,12202,True,6,3,4,0,1,7,8,2,0,,-2,7,0.7194244604316548,2023-05-06
167370,6199,4915,False,0,6,4,8,5,7,3,0,2,,2,8,0.23805125836989144,2023-02-25
220444,6961,5248,False,7,8,1,4,0,3,6,0,2,2,6,3,0.682140522054016,2023-06-15
284214,13564,9052,True,0,8,9,6,4,1,2,2,0,,-5,-5,0.2849002849002849,2023-11-08
295606,188,7386,True,5,9,0,2,8,1,6,2,1,2,-7,4,0.8737789987789988,2024-02-16
319786,11328,1120,True,6,5,8,9,1,2,0,2,1,-9,1,2,0.3236095627399975,2024-04-27
342360,11328,1120,True,6,0,8,9,2,5,1,2,0,-7,8,7,0.40346196394872125,2024-05-10
76233,466,7397,False,5,0,2,8,1,3,4,0,2,,11,9,0.32432432432432434,2022-03-24
348061,11328,1184,True,2,0,8,1,9,6,5,2,1,,5,2,0.5502846299810247,2024-05-23
319784,12685,11981,False,6,1,5,0,2,9,8,0,2,2,4,-2,0.584213872137175,2024-04-26
94355,106,120,True,4,2,3,1,8,5,0,2,1,-4,4,4,,2022-05-01
314636,2355,5248,True,1,9,8,0,2,6,5,2,0,-1,-2,0,0.6215016406099209,2024-04-21
156889,2917,918,False,0,5,2,3,7,4,1,0,2,2,3,5,,2022-11-14
71623,8088,8185,False,3,1,5,8,2,0,4,0,2,,-1,8,,2022-02-27
184034,188,2355,True,3,4,7,1,0,6,8,2,1,4,9,-8,0.9709653092006032,2023-05-19
51286,198,188,False,4,1,3,5,0,8,2,1,2,,4,7,0.5531350370060047,2021-12-07
107741,1034,337,False,3,8,1,2,5,4,0,1,2,-4,0,5,0.36305732484076436,2022-06-24
98608,5562,2355,False,5,3,2,8,4,0,1,1,2,,-2,1,0.06542056074766356,2022-06-04
184497,8304,878,False,6,7,3,1,8,0,4,1,2,,-1,3,0.5630187959164202,2023-05-14
341818,8877,2593,False,9,8,0,5,2,1,6,0,2,0,0,2,0.48164262885075065,2024-05-09
359605,12010,13790,True,2,5,6,0,1,9,8,2,0,0,-4,-3,0.6927133269415149,2024-06-16
70059,533,188,False,4,3,0,8,2,1,5,1,2,-4,9,9,0.3719977951019765,2022-02-19
167375,120,2593,False,7,4,0,8,5,3,6,0,2,-1,9,8,0.26198257080610027,2023-02-27
237654,12694,2755,True,7,3,6,1,0,8,4,2,1,,1,-1,0.44561333862643904,2023-07-14
279105,1837,12685,False,9,6,2,0,4,1,8,1,2,-1,9,3,0.5658289572393098,2023-10-26
106919,6387,7397,False,8,0,1,2,3,4,5,1,2,-1,5,6,0.2753623188405796,2022-06-25
99606,6389,878,True,3,0,8,2,5,1,4,2,0,,6,8,0.6097560975609756,2022-05-11
112332,628,2593,True,0,2,5,4,1,8,3,2,1,-5,2,6,0.4366812227074236,2022-07-22
77816,2406,4894,False,1,8,0,4,2,5,3,0,2,-2,-1,4,0.4219653179190751,2022-03-24
130680,8127,474,True,3,7,4,5,2,1,0,2,1,,0,4,0.6134969325153374,2022-09-10
112606,8326,474,True,3,0,4,8,1,2,5,2,1,2,0,4,0.6211180124223602,2022-08-13
348464,1120,1001,False,6,5,0,1,8,9,2,0,2,,6,3,0.42485168094924197,2024-05-31
99710,6675,533,False,2,1,0,3,5,8,4,1,2,1,-4,6,0.4708994708994708,2022-06-03
329908,624,8304,True,8,0,2,5,6,1,9,2,1,1,5,3,0.7989559460147695,2024-05-03
314322,17,5448,True,2,5,9,1,8,0,6,2,0,-1,1,-3,0.9054408390691576,2024-04-22
274411,12010,12685,False,9,8,2,4,0,6,1,0,2,3,0,1,0.799086575057089,2023-09-27
99697,533,1034,True,5,3,0,4,1,8,2,2,0,5,9,10,0.53475935828877,2022-05-22
184051,2304,1001,False,8,0,3,4,6,7,1,0,2,1,4,-4,0.8024463114210605,2023-05-05
101859,8086,8182,False,8,3,5,2,2,0,1,0,2,-1,-1,-3,0.35897435897435903,2022-05-21
163363,6094,1837,True,4,2,7,1,3,5,0,2,0,6,3,2,0.6711409395973155,2022-12-22
289447,17,4733,True,1,2,9,8,0,6,4,2,1,,-4,0,0.5378427573248782,2023-12-14
314652,2355,2359,False,1,9,8,5,0,2,6,1,2,-1,8,3,0.3541666666666667,2024-05-04
221841,1211,12011,True,3,6,4,8,0,7,1,2,0,,6,3,,2023-06-06
292021,11985,12784,True,9,1,2,4,0,6,8,2,0,,0,-2,0.9709653092006032,2023-12-23
204423,11328,4462,True,7,3,4,6,8,0,1,2,0,,4,-1,0.8292214912280702,2023-05-12
318934,2059,14419,True,0,8,1,5,2,6,9,2,1,-1,0,-6,0.6922487304781068,2024-04-26
314347,624,8185,True,9,6,0,1,4,8,5,2,1,8,3,2,0.700156678417548,2024-06-22
292031,11985,11981,True,9,0,2,1,4,8,6,2,0,0,4,0,0.8893280632411067,2023-12-27
71617,8182,8086,True,3,0,5,4,1,8,2,2,1,,0,8,0.6289308176100629,2022-02-24
99695,5248,2,True,8,2,4,1,0,5,3,2,0,-2,4,7,0.4166666666666667,2022-05-21
69007,397,4567,True,1,2,3,0,8,5,4,2,0,-2,1,2,0.47846889952153115,2022-03-05
297414,2059,2593,False,5,2,9,8,0,6,1,0,2,-4,3,4,0.45507750711800066,2024-02-23
106917,466,7397,False,4,2,3,8,1,5,0,1,2,-3,2,6,0.180327868852459,2022-06-24
167348,7035,1034,False,0,3,8,6,5,4,7,0,2,,-2,-1,0.29327739486564774,2023-02-13
51281,420,6199,False,1,2,8,3,4,5,0,0,2,,3,1,0.5157781468572364,2021-12-07
184457,14,918,True,8,5,3,0,4,7,6,2,1,,-1,-3,0.6341561308448727,2023-03-25
284228,11328,1119,True,1,2,8,0,6,9,4,2,0,,2,-2,0.9009009009009008,2023-11-08
213194,474,2059,True,7,3,4,8,6,1,0,2,1,0,3,-5,0.7221063607924922,2023-05-23
161214,474,2355,False,3,7,4,2,1,0,5,0,2,6,0,-6,0.6376811594202898,2022-12-10
284212,13532,9052,True,2,8,9,6,4,1,0,2,0,1,-1,-2,0.7092198581560284,2023-11-05
286658,2,474,True,6,0,1,2,8,4,9,2,1,-1,7,-1,0.6014116969173149,2023-12-09
50800,10094,4915,False,0,8,4,1,5,3,2,0,2,0,4,3,,2021-11-21
319770,11328,13790,True,9,2,8,1,0,6,5,2,0,,-3,-3,0.7491582491582491,2024-04-07
159489,1120,1837,True,1,2,7,0,3,5,4,2,1,7,2,3,0.8064516129032259,2022-12-15
189058,188,1034,False,0,3,1,8,7,6,4,1,2,8,4,6,0.37343358395989973,2023-05-26
183798,5248,6961,False,3,6,5,0,8,4,7,1,2,,-6,4,0.038372630605640334,2023-04-24
318928,474,14419,True,2,1,8,9,5,6,0,2,1,1,-4,-3,0.6899505138941759,2024-04-19
84646,7391,5448,False,0,2,1,4,8,5,3,1,2,,1,5,0.5098039215686274,2022-04-13
72632,1120,908,True,8,0,3,2,4,1,5,2,0,-1,8,2,,2022-03-05
184048,1184,8877,True,3,1,7,6,4,0,8,2,0,,-1,-7,0.7095410628019324,2023-05-04
184516,624,14,True,8,0,4,7,6,3,1,2,0,2,8,3,0.84800574919152,2023-05-20
183785,188,120,True,5,3,7,8,6,0,4,2,0,-4,-1,1,0.4014452027298274,2023-04-15
294186,188,120,True,8,0,1,2,9,6,5,2,1,0,-6,-5,0.5408163265306123,2024-01-13
99082,7013,6961,False,4,5,0,8,1,3,2,0,2,,-5,4,0.06542056074766356,2022-06-05
106461,6199,4993,True,8,3,1,0,4,5,2,2,0,,2,-1,0.7407407407407407,2022-06-17
314311,6199,5448,True,2,8,1,0,6,5,9,2,1,-1,0,-2,0.5633847521107092,2024-04-14
99067,6961,2406,True,1,5,3,4,0,2,8,2,0,,4,-1,0.9009009009009008,2022-05-14
314309,17,624,False,9,8,2,0,6,5,1,1,2,1,5,1,0.5247234138631746,2024-04-13
314640,2,5248,False,2,0,8,5,6,1,9,1,2,-2,5,-4,0.8705667882001988,2024-04-23
107144,2291,5248,False,1,0,3,4,2,5,8,0,2,-2,5,1,0.6389891696750902,2022-06-16
184496,918,278,True,3,8,4,0,7,6,1,2,0,,0,-9,0.7820136852394917,2023-05-13
279104,11985,11328,True,6,9,1,2,8,4,0,2,0,-1,0,-2,0.4065040650406504,2023-10-24
124197,277,2542,True,2,5,3,4,1,0,8,2,1,,3,1,0.38910505836575876,2022-08-09
104849,878,8928,True,3,0,1,4,8,2,5,2,0,,0,0,0.6622516556291391,2022-06-12
314342,14,17,False,2,1,5,0,8,6,9,1,2,-1,-7,7,0.1867768595041322,2024-06-16
188018,6387,2112,True,4,8,3,0,6,7,5,2,0,6,8,1,0.8701573849878934,2023-03-29
235367,7035,2304,False,1,6,3,8,4,7,0,0,2,-3,1,1,0.35220125786163525,2023-07-21
51277,682,6199,True,4,3,0,8,2,5,1,2,1,,2,-2,0.9804863981543785,2021-12-02
97222,2348,17,False,5,3,4,2,8,0,1,0,2,-2,4,6,,2022-05-07
283063,397,1184,True,8,2,1,9,0,6,4,2,0,-6,-2,4,0.21186440677966104,2023-10-29
164047,6387,879,True,1,0,2,5,7,3,4,2,0,2,8,0,0.8474576271186441,2023-02-08
314635,188,6961,True,8,9,2,0,5,1,6,2,1,-1,-1,-1,0.3798561151079137,2024-04-20
183779,188,6961,False,3,4,5,6,0,8,7,1,2,,2,4,0.16304804594481015,2023-04-08
167355,7386,8304,False,0,8,6,7,4,3,5,0,2,,-2,2,0.6513605442176871,2023-02-15
314340,5448,8185,False,8,6,1,0,9,5,2,1,2,-4,-2,2,0.08658658658658669,2024-06-15
184033,1034,5248,True,3,6,4,7,1,8,0,2,0,4,6,3,0.7443276148312119,2023-05-18
51270,427,2112,False,1,0,3,2,5,8,4,1,2,2,1,-3,0.7580254425401977,2021-12-07
121461,1184,7969,True,3,8,5,2,1,0,4,2,0,,4,7,0.9433962264150942,2022-07-30
314345,6199,918,True,2,8,1,6,0,9,5,2,0,2,-2,-2,0.7463102199944305,2024-06-17
184462,8304,14,False,8,5,7,3,0,4,6,0,2,,-1,-2,0.5804195804195804,2023-04-01
286650,4330,1120,False,0,4,2,6,1,8,9,1,2,,-3,2,0.0681345353675451,2023-12-08
213193,2304,1184,False,1,8,3,7,4,0,6,0,2,4,2,-2,0.574468085106383,2023-05-23
329912,14,624,False,5,1,2,0,6,9,8,0,2,-10,4,4,0.1836598693855791,2024-05-05
85525,624,8185,False,3,8,2,5,4,1,0,1,2,,8,10,0.49528672427337006,2022-04-15
112282,8127,1209,False,3,1,4,2,5,8,0,0,2,,3,-2,0.6655518394648829,2022-07-10
112331,2593,2359,True,2,8,5,4,3,0,1,2,1,,6,6,,2022-07-18
79076,628,474,True,3,5,1,0,8,4,2,2,0,6,4,4,0.4504504504504504,2022-03-23
89245,6387,7987,True,8,0,3,1,5,4,2,2,0,2,-2,3,0.5952380952380952,2022-05-28
272995,1224,11985,False,6,2,4,1,0,8,9,0,2,,4,4,0.6240601503759399,2023-09-14
106160,277,104,True,8,2,3,5,0,1,4,2,0,8,6,5,0.6622516556291391,2022-06-10
204439,11328,1224,True,7,8,4,6,1,3,0,2,1,2,4,1,0.8547008547008548,2023-05-17
292032,1837,11985,False,6,0,2,1,9,8,4,0,2,-1,4,5,0.307552233084148,2023-12-28
184056,7035,1001,True,1,8,7,4,3,6,0,2,1,-2,-8,-4,0.4609175870858114,2023-05-12
68998,397,2593,False,1,8,2,4,0,5,3,0,2,,5,0,0.19354838709677413,2022-02-19
77810,6961,4894,True,5,8,4,1,0,2,3,2,0,,7,4,0.6397678031232115,2022-03-23
272991,12685,12064,True,6,8,2,4,1,0,9,2,1,,2,0,0.8620689655172414,2023-09-15
68289,5366,6199,False,4,8,5,2,3,1,0,0,2,1,1,-2,0.3728866871117402,2022-02-19
109954,1184,4572,True,3,8,0,2,1,4,5,2,0,5,1,1,0.8620689655172414,2022-06-28
152994,8877,377,False,7,0,2,4,5,1,3,1,2,2,3,8,0.5098039215686274,2022-11-06
72342,6094,908,False,0,8,3,2,4,1,5,0,2,,-2,3,,2022-02-21
318925,8877,4915,False,2,6,0,5,1,9,8,1,2,-3,0,4,0.5141509433962265,2024-04-17
196158,6675,11058,True,3,8,4,7,0,6,1,2,0,-1,4,-6,0.7662947739283616,2023-05-17
221178,12064,731,False,3,6,4,7,1,8,0,0,2,-3,5,9,0.23664122137404586,2023-06-03
79081,474,257,False,1,4,2,0,8,5,3,0,2,1,1,4,0.5073891625615763,2022-03-25
168998,11058,10725,True,3,5,6,6,4,8,0,2,0,,2,0,0.7575757575757576,2023-02-28
247087,1184,14,True,8,6,3,1,7,4,0,2,0,,-3,-1,0.6046766532700036,2023-08-07
285025,13532,14137,False,1,2,0,9,4,8,6,0,2,1,4,2,0.54337899543379,2023-11-22
106453,624,466,True,1,2,8,5,4,3,0,2,0,-4,8,2,0.8620689655172414,2022-06-16
108012,8185,2554,True,0,8,3,5,1,4,2,2,0,5,10,2,0.9900990099009901,2022-06-19
237267,878,918,True,6,7,4,3,0,8,1,2,0,3,-2,-1,0.5156831472620946,2023-07-19
184502,878,624,False,6,8,4,0,1,7,3,0,2,,2,4,0.19223503354830307,2023-05-16
196148,6675,12041,False,0,6,1,3,8,7,4,1,2,,3,2,0.5281666850402381,2023-05-04
71618,2554,8185,False,5,1,3,8,2,0,4,0,2,,4,6,0.00990099009900991,2022-02-25
99584,4915,8326,False,2,3,4,8,0,1,5,1,2,-2,-4,-1,0.2907801418439716,2022-05-22
279102,11985,1837,False,9,6,0,2,4,8,1,0,2,2,4,9,0.5,2023-10-22
248282,2593,6961,False,3,1,7,6,0,8,4,1,2,-1,5,5,0.5806224723052577,2023-08-24
108006,2359,724,True,2,8,3,0,5,1,4,2,0,1,0,1,0.6711409395973155,2022-06-24
247094,1034,12010,False,4,1,0,3,6,8,7,0,2,,1,1,0.8382704738636942,2023-08-08
186420,11981,12010,True,8,7,3,5,0,6,4,2,1,,1,0,,2023-03-26
184047,2059,2593,False,3,0,7,8,1,4,6,0,2,-2,-2,9,0.0906084656084657,2023-05-03
